instance_id,node_id,x,y,cpu,memory,neighbors
7,32,0.673500,0.544445,0.3874,0.3569,5;10;11;15;22;26;27;37;41;48
7,33,0.531934,0.823360,0.5103,0.4984,2;14;20;25;29;41;48
7,34,0.247512,0.346160,0.1789,0.7888,6;16;28;43;49
7,35,0.275650,0.937410,0.4756,0.7038,0;14;17;20;44;46
7,36,0.725024,0.112845,0.8315,0.4224,1;7;18;47
7,37,0.809478,0.419241,0.4311,0.5375,10;15;22;23;26;27;32;47
7,38,0.766053,0.883757,0.2770,0.2876,13;21;24
7,39,0.015646,0.206082,0.3086,0.7609,6;16;31;40
7,40,0.100897,0.033576,0.5633,0.4505,30;39
7,41,0.597785,0.703286,0.2219,0.3979,2;5;13;15;20;26;29;32;33;48
7,42,0.048676,0.740541,0.4039,0.7000,0;3;4;44
7,43,0.402265,0.234339,0.4994,0.5928,7;34;49
7,44,0.217269,0.863730,0.6479,0.3544,0;14;17;20;35;42;46
7,45,0.056444,0.503896,0.7573,0.7799,3;4;6;8;9;12;16;28;31
7,46,0.289263,0.815786,0.6134,0.4944,0;2;14;20;25;35;44
7,47,0.731517,0.318904,0.2346,0.6770,10;22;27;36;37
7,48,0.597918,0.672532,0.2354,0.6322,2;5;13;15;20;26;29;32;33;41
7,49,0.320665,0.301764,0.4907,0.7501,6;34;43
8,0,0.633336,0.242021,0.7510,0.6236,10;11;20;25;29;31;38;39;40;48
8,1,0.658663,0.715236,0.3380,0.5687,6;8;17;19;30;41;46;47;49
8,2,0.789077,0.073965,0.1678,0.2804,11;29;31;38;40;43
8,3,0.990701,0.479235,0.1943,0.3832,12;14;49
8,4,0.400805,0.506613,0.2464,0.6161,8;16;17;18;20;26;27;35;44;46
8,5,0.920392,0.691709,0.5087,0.4509,12;19;30;41;49
8,6,0.543645,0.790721,0.2103,0.4302,1;7;8;13;17;22;27;34;41;46;47
8,7,0.359529,0.895502,0.2486,0.5813,6;13;22;27;34;45
8,8,0.536906,0.638180,0.6547,0.5872,1;4;6;13;16;17;26;27;46;47
8,9,0.084982,0.768954,0.8999,0.5329,23;36;45
8,10,0.657602,0.355009,0.4917,0.2842,0;18;20;26;31;38;39;40;48
8,11,0.647000,0.044297,0.3517,0.4706,0;2;29;31;37;38;40
8,12,0.983608,0.677472,0.1429,0.4154,3;5;30;49
8,13,0.399618,0.752683,0.1077,0.2819,6;7;8;22;27;45;46
8,14,0.965717,0.430456,0.7522,0.7783,3;32
8,15,0.010548,0.258738,0.5044,0.4970,21;24;33;42
8,16,0.510676,0.518798,0.6478,0.4494,4;8;17;18;20;26;27;39;44;46;47;48
8,17,0.580518,0.575235,0.7719,0.4932,1;4;6;8;16;19;26;27;39;46;47
8,18,0.445779,0.391134,0.1661,0.2185,4;10;16;20;25;26;28;35;39;44;48
8,19,0.772342,0.588590,0.7088,0.3753,1;5;17;30;47;49
8,20,0.500466,0.344967,0.3199,0.5226,0;4;10;16;18;25;26;28;38;39;44;48
8,21,0.024563,0.104549,0.2346,0.4744,15;33;42
8,22,0.415975,0.961728,0.6940,0.6596,6;7;13;34;45
8,23,0.116069,0.940676,0.5398,0.2679,9;45
8,24,0.141675,0.311890,0.1914,0.6651,15;28;33;35
8,25,0.455333,0.206867,0.7586,0.4201,0;18;20;28;37;38;48
8,26,0.482926,0.476163,0.7581,0.2250,4;8;10;16;17;18;20;39;44;46;47;48
8,27,0.438166,0.696763,0.6752,0.5278,4;6;7;8;13;16;17;46;47
8,28,0.318909,0.300264,0.8918,0.2614,18;20;24;25;33;35;44
8,29,0.810186,0.115085,0.7641,0.6508,0;2;11;31;32;38;40;43
8,30,0.849180,0.647970,0.3382,0.7996,1;5;12;19;41;49
8,31,0.677139,0.164354,0.4598,0.4091,0;2;10;11;29;38;40;43;48
8,32,0.983900,0.243913,0.7534,0.4634,14;29;43
8,33,0.174453,0.160136,0.8952,0.6654,15;21;24;28;42
8,34,0.559849,0.958463,0.2896,0.6864,6;7;22
8,35,0.231856,0.405047,0.5703,0.4104,4;18;24;28;44
8,36,0.184452,0.640479,0.6686,0.5797,9
8,37,0.432134,0.029192,0.2328,0.2835,11;25
8,38,0.614107,0.197324,0.2653,0.3242,0;2;10;11;20;25;29;31;39;40;48
8,39,0.592203,0.388836,0.1475,0.4105,0;10;16;17;18;20;26;38;40;48
8,40,0.704736,0.205784,0.3249,0.5233,0;2;10;11;29;31;38;39;43;48
8,41,0.752325,0.808730,0.3589,0.6224,1;5;6;30;49
8,42,0.062564,0.101752,0.3315,0.3604,15;21;33
8,43,0.871979,0.186960,0.7864,0.7913,2;29;31;32;40
8,44,0.325985,0.457550,0.6434,0.2571,4;16;18;20;26;28;35
8,45,0.262353,0.862637,0.8702,0.6714,7;9;13;22;23
8,46,0.527715,0.639109,0.8350,0.7955,1;4;6;8;13;16;17;26;27;47
8,47,0.596971,0.611308,0.7936,0.2761,1;6;8;16;17;19;26;27;46
8,48,0.587005,0.347925,0.7929,0.3498,0;10;16;18;20;25;26;31;38;39;40
8,49,0.845518,0.617363,0.6691,0.6971,1;3;5;12;19;30;41
9,0,0.384032,0.963249,0.1823,0.5443,42
9,1,0.314504,0.139830,0.6782,0.3370,2;49
9,2,0.276968,0.084249,0.5071,0.2264,1;49
9,3,0.553397,0.600008,0.7903,0.3467,4;7;12;16;22;23;28;31;34;37;39;48
9,4,0.607593,0.778970,0.4774,0.4298,3;5;23;29;31;37;39
9,5,0.690476,0.847892,0.2201,0.7587,4;17;29;31;37;39
9,6,0.658405,0.301649,0.7860,0.5317,8;22;25;28;36;40;44;47
9,7,0.517749,0.509523,0.8312,0.6444,3;12;22;23;26;28;34;47;48
9,8,0.747844,0.295542,0.4355,0.3931,6;21;25;36;40;44
9,9,0.054569,0.897913,0.4330,0.6322,27;38;41;42;45
9,10,0.954672,0.494888,0.3170,0.2467,15;21
9,11,0.112744,0.499583,0.3982,0.5012,24;26;33;45
9,12,0.593930,0.528287,0.8216,0.3076,3;7;21;22;28;34;37;47;48
9,13,0.977697,0.986883,0.7435,0.7888,17
9,14,0.933924,0.131983,0.8633,0.2414,18;32;36;40;43;44
9,15,0.860814,0.568380,0.4721,0.3694,10;21;37
9,16,0.365412,0.682942,0.7759,0.3964,3;23;26;27;34;35;39;48
9,17,0.762726,0.954453,0.5425,0.2048,5;13;29
9,18,0.770367,0.016689,0.2605,0.5383,14;30;32;36;40;43;46
9,19,0.067533,0.262185,0.3431,0.5736,20;33
9,20,0.039827,0.060469,0.4711,0.5550,19
9,21,0.789290,0.506611,0.4947,0.6636,8;10;12;15;22;37
9,22,0.628571,0.501049,0.2563,0.7403,3;6;7;12;21;28;34;37;48
9,23,0.415432,0.701811,0.7084,0.3471,3;4;7;16;26;34;35;39;48
9,24,0.082428,0.536565,0.1051,0.4460,11;33;45
9,25,0.616047,0.277468,0.2864,0.4079,6;8;28;36;40;44;46;47
9,26,0.309907,0.511305,0.7717,0.7263,7;11;16;23;34;47;48
9,27,0.203197,0.808060,0.8608,0.2009,9;16;35;38;41;42;45
9,28,0.536390,0.390732,0.6258,0.7094,3;6;7;12;22;25;47;48;49
9,29,0.634294,0.834526,0.6818,0.2624,4;5;17;31;37;39
9,30,0.681056,0.066115,0.5239,0.3429,18;32;36;40;43;46
9,31,0.698676,0.729958,0.4936,0.2359,3;4;5;29;37;39
9,32,0.846468,0.057906,0.8976,0.6270,14;18;30;36;40;43;44
9,33,0.086213,0.434484,0.1744,0.7528,11;19;24
9,34,0.453372,0.608832,0.8178,0.5119,3;7;12;16;22;23;26;35;39;48
9,35,0.309290,0.741694,0.6607,0.4235,16;23;27;34;39;41;42
9,36,0.740658,0.119443,0.8796,0.2509,6;8;14;18;25;30;32;40;43;44;46
9,37,0.707901,0.701500,0.1765,0.2801,3;4;5;12;15;21;22;29;31;39
9,38,0.163833,0.953016,0.7560,0.2449,9;27;41;42
9,39,0.523005,0.782987,0.5543,0.4610,3;4;5;16;23;29;31;34;35;37;48
9,40,0.720766,0.166963,0.8714,0.3421,6;8;14;18;25;30;32;36;43;44;46
9,41,0.126931,0.781124,0.3088,0.3890,9;27;35;38;42;45
9,42,0.268764,0.886415,0.7407,0.6204,0;9;27;35;38;41
9,43,0.771430,0.029356,0.6883,0.3908,14;18;30;32;36;40;46
9,44,0.807108,0.271981,0.3176,0.2448,6;8;14;25;32;36;40
9,45,0.063872,0.712323,0.2622,0.6680,9;11;24;27;41
9,46,0.576652,0.077070,0.5678,0.2932,18;25;30;36;40;43
9,47,0.455198,0.360124,0.2315,0.4796,6;7;12;25;26;28;48;49
9,48,0.499610,0.566886,0.4252,0.5216,3;7;12;16;22;23;26;28;34;39;47
9,49,0.367688,0.255116,0.8717,0.3246,1;2;28;47
10,0,0.308308,0.265008,0.7379,0.4129,1;5;9;26;27;30;32;40
10,1,0.119914,0.157615,0.7714,0.7071,0;5;12;18;26;27;32;40
10,2,0.686055,0.826387,0.2409,0.5555,13;35;38;44;47
10,3,0.696878,0.040330,0.7450,0.6186,10;28;29;31;42
10,4,0.835925,0.327794,0.8312,0.2169,7;10;19;21;24;46
10,5,0.091213,0.248219,0.6604,0.7685,0;1;18;22;26;27;32;40
10,6,0.355743,0.513460,0.5509,0.5379,9;15;23;30;34;37;39
10,7,0.677183,0.260167,0.2506,0.7928,4;10;21;24;29;39;46
10,8,0.990677,0.031082,0.8053,0.4953,28;42;45
10,9,0.404392,0.452201,0.3472,0.4943,0;6;15;30;34;37;39
10,10,0.748078,0.249853,0.1722,0.3396,3;4;7;21;24;29;42;46
10,11,0.462043,0.803897,0.2750,0.5159,15;17;34;38
10,12,0.139793,0.011957,0.1005,0.7507,1;18;26;32
10,13,0.830372,0.982567,0.2612,0.2783,2;35;44;47
10,14,0.130715,0.823673,0.6736,0.7513,17;20;25;33;41;48;49
10,15,0.372240,0.630298,0.7754,0.3942,6;9;11;17;23;34;37
10,16,0.644685,0.582324,0.1175,0.5520,34
10,17,0.258821,0.812747,0.8338,0.6646,11;14;15;20;33;41;49
10,18,0.021800,0.064472,0.7772,0.7164,1;5;12;26
10,19,0.902496,0.443431,0.8684,0.4242,4;21;24;43
10,20,0.128792,0.905078,0.8535,0.4374,14;17;33;41;48;49
10,21,0.829356,0.331550,0.1808,0.3811,4;7;10;19;24;46
10,22,0.042696,0.460995,0.2092,0.2945,5;23;40
10,23,0.167989,0.573884,0.8590,0.6751,6;15;22;25;30;37
10,24,0.821685,0.394999,0.8685,0.5895,4;7;10;19;21;43;46
10,25,0.029482,0.683213,0.2394,0.7812,14;23
10,26,0.172807,0.214716,0.6548,0.7573,0;1;5;12;18;27;32;40
10,27,0.187151,0.279855,0.7296,0.3339,0;1;5;26;30;32;40
10,28,0.883424,0.034649,0.5712,0.3052,3;8;42;45
10,29,0.619177,0.245785,0.3455,0.6131,3;7;10;31;39;46
10,30,0.295105,0.411992,0.2019,0.6373,0;6;9;23;27;37;39;40
10,31,0.550689,0.060979,0.8590,0.7692,3;29
10,32,0.279776,0.137236,0.4133,0.7966,0;1;5;12;26;27;40
10,33,0.199458,0.884653,0.8721,0.2194,14;17;20;41;48;49
10,34,0.525814,0.630754,0.5819,0.7526,6;9;11;15;16;37
10,35,0.802168,0.794846,0.8740,0.3325,2;13;36;44;47
10,36,0.989404,0.781916,0.5524,0.7620,35;47
10,37,0.359112,0.544518,0.2125,0.6472,6;9;15;23;30;34;39
10,38,0.484679,0.912677,0.2904,0.7894,2;11
10,39,0.502393,0.388381,0.2343,0.7312,6;7;9;29;30;37;46
10,40,0.179816,0.318878,0.1710,0.6254,0;1;5;22;26;27;30;32
10,41,0.219020,0.895765,0.6113,0.7320,14;17;20;33;48;49
10,42,0.778538,0.058591,0.4573,0.3591,3;8;10;28;45
10,43,0.991531,0.529432,0.2996,0.2407,19;24
10,44,0.766842,0.999606,0.3053,0.2648,2;13;35;47
10,45,0.973980,0.100134,0.1010,0.4316,8;28;42
10,46,0.656864,0.266527,0.6861,0.7815,4;7;10;21;24;29;39
10,47,0.816285,0.917259,0.8076,0.4958,2;13;35;36;44
10,48,0.055909,0.996392,0.4030,0.5276,14;20;33;41
10,49,0.219412,0.846505,0.1811,0.4877,14;17;20;33;41
11,0,0.257886,0.910804,0.6179,0.6066,4;39;43;45
11,1,0.914174,0.067012,0.3153,0.4457,20;24
11,2,0.388099,0.397355,0.1160,0.6682,3;6;11;12;13;18;22;37;42;44;47
11,3,0.326127,0.276201,0.7141,0.2053,2;7;12;13;15;18;28;32;37;47
11,4,0.458157,0.873466,0.8292,0.5884,0;8;39
11,5,0.786551,0.623058,0.5809,0.2051,16;29;31;36;38;46
11,6,0.522562,0.419594,0.3019,0.6831,2;12;13;40;44
11,7,0.414442,0.148200,0.3444,0.7802,3;10;15;18;33
11,8,0.587934,0.758377,0.6142,0.4543,4;16;27;30;40;46
11,9,0.939650,0.924928,0.4012,0.4092,19;29;30;34;36;49
11,10,0.562684,0.100990,0.3016,0.4800,7;14;23;33
11,11,0.286093,0.535633,0.6418,0.6946,2;12;13;22;27;37;42;47;48
11,12,0.343869,0.410890,0.4177,0.2614,2;3;6;11;13;18;22;32;37;42;47
11,13,0.383043,0.485585,0.5092,0.5974,2;3;6;11;12;22;27;37;40;42;47
11,14,0.608962,0.037466,0.7746,0.4245,10;23;33
11,15,0.275414,0.143853,0.6179,0.5654,3;7;18;28;32;41
11,16,0.608655,0.693661,0.3388,0.2649,5;8;27;40;46
11,17,0.038783,0.889574,0.1511,0.7930,43;45
11,18,0.331494,0.237579,0.6125,0.7169,2;3;7;12;15;28;32;33;47
11,19,0.745750,0.920835,0.3089,0.6267,9;29;30;34;36
11,20,0.897031,0.020233,0.8139,0.3793,1;23;24
11,21,0.817386,0.303055,0.2199,0.6593,24;25;26;31
11,22,0.280347,0.491619,0.8197,0.6833,2;11;12;13;27;32;37;42;47;48
11,23,0.696183,0.098217,0.7419,0.5600,10;14;20;24;26;33
11,24,0.868900,0.134386,0.6284,0.6085,1;20;21;23;26
11,25,0.974219,0.443111,0.6770,0.5932,21;31
11,26,0.825823,0.269420,0.8980,0.3557,21;23;24
11,27,0.416773,0.645555,0.4349,0.4330,8;11;13;16;22;40;42
11,28,0.187936,0.211391,0.1283,0.6248,3;15;18;32;35;41;47
11,29,0.823969,0.740945,0.5576,0.3139,5;9;19;30;34;36;38;46;49
11,30,0.759493,0.867189,0.6812,0.3334,8;9;19;29;34;36;46;49
11,31,0.821017,0.515270,0.5277,0.6709,5;21;25;38;46
11,32,0.158972,0.311123,0.8252,0.6031,3;12;15;18;22;28;35;37;47
11,33,0.506795,0.135650,0.5059,0.7073,7;10;14;18;23
11,34,0.851295,0.879333,0.7725,0.7259,9;19;29;30;36;38;46;49
11,35,0.028948,0.192763,0.2449,0.2586,28;32;41
11,36,0.832930,0.836977,0.2024,0.3552,5;9;19;29;30;34;38;46;49
11,37,0.249490,0.456449,0.7467,0.6578,2;3;11;12;13;22;32;42;47;48
11,38,0.918031,0.704634,0.2465,0.6078,5;29;31;34;36;46;49
11,39,0.273977,0.823506,0.3685,0.2536,0;4;43;45
11,40,0.505126,0.635410,0.3842,0.6465,6;8;13;16;27;42
11,41,0.123873,0.030563,0.3457,0.6729,15;28;35
11,42,0.372467,0.594044,0.3651,0.3563,2;11;12;13;22;27;37;40;48
11,43,0.177584,0.870481,0.3352,0.7107,0;17;39;45
11,44,0.586880,0.349760,0.4764,0.7198,2;6
11,45,0.163514,0.894492,0.5669,0.7666,0;17;39;43
11,46,0.748961,0.688851,0.1570,0.7337,5;8;16;29;30;31;34;36;38
11,47,0.285069,0.386566,0.5004,0.7205,2;3;11;12;13;18;22;28;32;37
11,48,0.162907,0.572258,0.4053,0.3790,11;22;37;42
11,49,0.964918,0.857111,0.1432,0.7125,9;29;30;34;36;38
12,0,0.295351,0.039406,0.8761,0.2302,8;10;11;30;34
12,1,0.496355,0.207694,0.2782,0.5860,5;10;16;34;39;46;49
12,2,0.933124,0.330604,0.4226,0.3410,9;21;26;32;33
12,3,0.002738,0.671633,0.4673,0.6808,6;14;15;19;41
12,4,0.906880,0.835232,0.4585,0.7140,23;28;47
12,5,0.669022,0.149144,0.4577,0.2712,1;7;10;16;24;25;39;46;48;49
12,6,0.090083,0.511705,0.4979,0.5920,3;20;29;41
12,7,0.723564,0.101290,0.1821,0.4474,5;16;24;25;33;46;48
12,8,0.255892,0.231160,0.5457,0.2001,0;11;20;29;35;42
12,9,0.988666,0.296022,0.1727,0.5625,2;21;26;32;33
12,10,0.464277,0.099809,0.5953,0.3828,0;1;5;16;30;34;46;49
12,11,0.174702,0.039445,0.5067,0.3241,0;8;30
12,12,0.290567,0.801596,0.6372,0.7702,13;14;19;22
12,13,0.312707,0.738540,0.3907,0.2326,12;14;22;27;40
12,14,0.094998,0.758204,0.2783,0.4727,3;12;13;15;19;41
12,15,0.045889,0.851999,0.5481,0.5719,3;14;19;41
12,16,0.663355,0.170512,0.4785,0.5943,1;5;7;10;24;25;39;43;46;49
12,17,0.357527,0.437715,0.6727,0.2684,20;27;29;35;42
12,18,0.621807,0.878476,0.7075,0.3330,31;36;38;40
12,19,0.092951,0.814964,0.3731,0.6979,3;12;14;15;41
12,20,0.182869,0.400778,0.8715,0.3752,6;8;17;29;35;42
12,21,0.962310,0.271833,0.5176,0.6213,2;9;26;32;33;45;48
12,22,0.385715,0.850672,0.1366,0.2985,12;13;38;40
12,23,0.799899,0.648846,0.2124,0.6301,4;28;36;37;44;47
12,24,0.796910,0.113057,0.6772,0.2642,5;7;16;25;26;32;33;45;46;48
12,25,0.696170,0.058646,0.5887,0.3125,5;7;16;24;46;48
12,26,0.942467,0.159395,0.8442,0.4357,2;9;21;24;32;33;45;48
12,27,0.416028,0.590750,0.4656,0.6689,13;17;40
12,28,0.802265,0.678393,0.6734,0.2647,4;23;31;36;37;44;47
12,29,0.181261,0.379751,0.4316,0.7560,6;8;17;20;35;42
12,30,0.358599,0.028816,0.7700,0.5533,0;10;11;34
12,31,0.684464,0.838536,0.7177,0.4703,18;28;36;38;40;47
12,32,0.973445,0.130655,0.6268,0.7737,2;9;21;24;26;33;45;48
12,33,0.920398,0.112937,0.2077,0.4993,2;7;9;21;24;26;32;45;48
12,34,0.411284,0.045972,0.5243,0.2291,0;1;10;30;49
12,35,0.261613,0.314238,0.8482,0.7033,8;17;20;29;42
12,36,0.704568,0.677929,0.4863,0.5050,18;23;28;31;37;40;44
12,37,0.767529,0.576649,0.8369,0.3063,23;28;36;43;44
12,38,0.565012,0.977896,0.5628,0.6383,18;22;31
12,39,0.669844,0.338301,0.2027,0.4324,1;5;16;43;46;49
12,40,0.523103,0.700580,0.5804,0.7296,13;18;22;27;31;36
12,41,0.095242,0.661713,0.5033,0.4308,3;6;14;15;19
12,42,0.248577,0.345749,0.8836,0.7495,8;17;20;29;35
12,43,0.676296,0.384877,0.7099,0.3642,16;37;39
12,44,0.839033,0.558344,0.8709,0.7823,23;28;36;37
12,45,0.987792,0.054566,0.4623,0.2800,21;24;26;32;33;48
12,46,0.643399,0.156927,0.4302,0.6200,1;5;7;10;16;24;25;39;49
12,47,0.848846,0.851871,0.6987,0.3793,4;23;28;31
12,48,0.869416,0.074865,0.6612,0.7164,5;7;21;24;25;26;32;33;45
12,49,0.491648,0.240892,0.6695,0.7613,1;5;10;16;34;39;46
13,0,0.537036,0.091946,0.1986,0.2030,12;15;19;22;26;30
13,1,0.221198,0.213354,0.5773,0.5223,2;28;31;39;43
13,2,0.331884,0.360798,0.8576,0.3828,1;27;31;43
13,3,0.218445,0.752656,0.6986,0.7421,10;14;18;20;33;38;41
13,4,0.530499,0.996631,0.3751,0.4476,7;17;25;46;48
13,5,0.823688,0.981133,0.6167,0.5075,13;21;25;46
13,6,0.008804,0.668938,0.2288,0.3325,20;33;38
13,7,0.445667,0.904496,0.7678,0.3166,4;10;14;17;25;48
13,8,0.613701,0.621132,0.2451,0.6798,23;29;32;34;35;36;42;44;47;49
13,9,0.958897,0.682551,0.7818,0.7108,13;24;29;44;47
13,10,0.320937,0.915932,0.8459,0.7966,3;7;14;17;18;48
13,11,0.944988,0.385876,0.4690,0.5298,16;40;44
13,12,0.540237,0.282829,0.3325,0.2404,0;22;27;30;32
13,13,0.911336,0.822109,0.1786,0.6354,5;9;21;24;47
13,14,0.374958,0.802817,0.4898,0.3985,3;7;10;17;23;41;48
13,15,0.445557,0.043852,0.2026,0.5933,0;19;22;39
13,16,0.898282,0.192512,0.1800,0.5717,11;26;45
13,17,0.513895,0.948212,0.8201,0.3907,4;7;10;14;25;35;46;48
13,18,0.167395,0.956276,0.4605,0.5698,3;10;37;38;48
13,19,0.537975,0.007331,0.3445,0.5505,0;15;22
13,20,0.065472,0.670335,0.5524,0.4187,3;6;33;38
13,21,0.773582,0.864951,0.3531,0.4570,5;13;25;35;46;47
13,22,0.424209,0.103927,0.1039,0.3477,0;12;15;19;30;39
13,23,0.537754,0.702743,0.2772,0.6439,8;14;34;35;36;41;42;49
13,24,0.976224,0.775207,0.4489,0.7041,9;13;47
13,25,0.646561,0.939751,0.2074,0.6398,4;5;7;17;21;35;46
13,26,0.746891,0.153755,0.8023,0.4777,0;16;30;45
13,27,0.459225,0.331715,0.3870,0.3833,2;12;30;31;32;42
13,28,0.087521,0.054268,0.5413,0.3055,1;39
13,29,0.794215,0.558084,0.5853,0.7051,8;9;32;40;44;47
13,30,0.574962,0.227646,0.7870,0.2840,0;12;22;26;27;32
13,31,0.258648,0.388033,0.5309,0.3579,1;2;27;43
13,32,0.630217,0.433025,0.8091,0.2459,8;12;27;29;30;40;42;44;49
13,33,0.016891,0.673299,0.1603,0.2112,3;6;20;38
13,34,0.534834,0.641423,0.5057,0.2187,8;23;35;36;41;42;49
13,35,0.618349,0.755961,0.5655,0.4431,8;17;21;23;25;34;36;46;47;49
13,36,0.585608,0.700882,0.5720,0.7438,8;23;34;35;41;42;47;49
13,37,0.072589,0.928048,0.5413,0.5261,18;38
13,38,0.106136,0.786892,0.8990,0.4833,3;6;18;20;33;37
13,39,0.301351,0.086505,0.7202,0.4195,1;15;22;28
13,40,0.765274,0.437676,0.2786,0.6633,11;29;32;44
13,41,0.395113,0.660723,0.6866,0.3746,3;14;23;34;36;42;49
13,42,0.473988,0.533468,0.4718,0.5062,8;23;27;32;34;36;41;49
13,43,0.136381,0.390993,0.4174,0.5013,1;2;31
13,44,0.797485,0.545724,0.6301,0.7088,8;9;11;29;32;40;47
13,45,0.960134,0.144076,0.7452,0.5684,16;26
13,46,0.677289,0.914169,0.2327,0.5085,4;5;17;21;25;35;47
13,47,0.795017,0.729325,0.4570,0.3075,8;9;13;21;24;29;35;36;44;46
13,48,0.373131,0.949465,0.8590,0.5956,4;7;10;14;17;18
13,49,0.553524,0.555070,0.8742,0.6416,8;23;32;34;35;36;41;42
14,0,0.239257,0.000287,0.5020,0.4362,5;12;27
14,1,0.157445,0.996817,0.6491,0.3049,6;13;29;38
14,2,0.779673,0.353128,0.8812,0.6189,7;8;19;31;33;35;46
14,3,0.395143,0.586080,0.4681,0.6135,4;16;20;42;47;49
14,4,0.517743,0.736926,0.1095,0.3265,3;16;20;28;39;40;42;49
14,5,0.068617,0.090166,0.5648,0.3953,0;12;21;27;36
14,6,0.284494,0.829765,0.5902,0.3558,1;13;34;38
14,7,0.915009,0.348095,0.5389,0.3423,2;8;19;25;31;33;35;46
14,8,0.963288,0.276508,0.4771,0.5679,2;7;19;31;35;46
14,9,0.606363,0.194525,0.3927,0.4993,30;37;41
14,10,0.929714,0.574907,0.2684,0.6204,17;19;23;25;32;33
14,11,0.261108,0.407135,0.3978,0.7126,24;36;47
14,12,0.106465,0.072386,0.3237,0.3079,0;5;21;27;36
14,13,0.294252,0.947015,0.2049,0.5455,1;6;29;38;43;45
14,14,0.802942,0.956709,0.2829,0.2599,15;18;28;44
14,15,0.876113,0.813147,0.3160,0.3415,14;18;23;28;32;44
14,16,0.574894,0.694192,0.4458,0.4285,3;4;18;20;28;39;40;42;49
14,17,0.966055,0.563169,0.2167,0.7755,10;19;23;25;32;33
14,18,0.769967,0.757473,0.2196,0.6834,14;15;16;28;32;39;40;44
14,19,0.961239,0.458848,0.2413,0.4998,2;7;8;10;17;25;31;33;46
14,20,0.460720,0.586827,0.8964,0.7096,3;4;16;42;49
14,21,0.027351,0.116268,0.5136,0.6323,5;12
14,22,0.067554,0.633662,0.7283,0.3800,26;34;47;48
14,23,0.994198,0.676913,0.5497,0.5407,10;15;17;25;32;33;44
14,24,0.229930,0.315731,0.4187,0.6143,11;36
14,25,0.955446,0.516504,0.1480,0.6883,7;10;17;19;23;32;33
14,26,0.009723,0.832177,0.4812,0.5779,22;29;34;38;48
14,27,0.248258,0.093009,0.4599,0.4008,0;5;12;36
14,28,0.673698,0.821075,0.3888,0.5362,4;14;15;16;18;39;40
14,29,0.076029,0.931396,0.8455,0.3546,1;13;26;38;48
14,30,0.476555,0.353538,0.1159,0.2727,9;49
14,31,0.894316,0.269076,0.7939,0.7779,2;7;8;19;35;46
14,32,0.947118,0.683107,0.2592,0.5455,10;15;17;18;23;25;33;44
14,33,0.909927,0.498999,0.6193,0.3047,2;7;10;17;19;23;25;32;46
14,34,0.199667,0.735429,0.7242,0.4131,6;22;26;38;47;48
14,35,0.872742,0.206779,0.6386,0.4925,2;7;8;31;46
14,36,0.202767,0.249695,0.6892,0.7338,5;11;12;24;27
14,37,0.618597,0.155996,0.4049,0.3719,9;41
14,38,0.106689,0.920188,0.6054,0.2869,1;6;13;26;29;34;48
14,39,0.675812,0.663424,0.2341,0.6846,4;16;18;28;40;42
14,40,0.613827,0.764244,0.3699,0.5788,4;16;18;28;39;42
14,41,0.541474,0.042263,0.5573,0.7093,9;37
14,42,0.482292,0.620667,0.1571,0.2972,3;4;16;20;39;40;49
14,43,0.492340,0.985361,0.2826,0.3901,13;45
14,44,0.897000,0.868769,0.3331,0.3605,14;15;18;23;32
14,45,0.490805,0.984395,0.6157,0.3627,13;43
14,46,0.916007,0.280267,0.4559,0.7177,2;7;8;19;31;33;35
14,47,0.222093,0.576665,0.3905,0.5522,3;11;22;34
14,48,0.054148,0.799270,0.8724,0.4484,22;26;29;34;38
14,49,0.478320,0.540768,0.2471,0.2139,3;4;16;20;30;42
15,0,0.150684,0.493580,0.2484,0.2112,19;22;32
15,1,0.341913,0.311577,0.7855,0.6656,7;16;23;24;37;40;42;47
15,2,0.799462,0.997963,0.2910,0.6326,8;30;36
15,3,0.463684,0.791425,0.6266,0.5234,4;13;14;15;27;30;41;43;44
15,4,0.330249,0.843546,0.4100,0.5144,3;13;15;19;20;39;41;43;44
15,5,0.951644,0.056038,0.4980,0.5309,6;9;12;21;25
15,6,0.775653,0.071385,0.5904,0.3936,5;9;10;12;17;21;25
15,7,0.470147,0.192192,0.6127,0.2663,1;16;17;23;24;28;37;47;48
15,8,0.841539,0.817251,0.5186,0.2400,2;33;35;36
15,9,0.828252,0.121962,0.7682,0.2779,5;6;10;12;17;21;25
15,10,0.768146,0.248962,0.7988,0.3212,6;9;11;12;21;38;49
15,11,0.771225,0.442961,0.4883,0.2593,10;18;38;45;49
15,12,0.737619,0.033510,0.5568,0.7018,5;6;9;10;17;25
15,13,0.460835,0.770996,0.6263,0.5155,3;4;14;15;27;41;43;44
15,14,0.521139,0.982116,0.6611,0.3536,3;13;30
15,15,0.472826,0.681442,0.3931,0.5636,3;4;13;27;41;43
15,16,0.312109,0.323063,0.1567,0.7581,1;7;23;24;34;37;40;42;47
15,17,0.629164,0.042186,0.2670,0.4948,6;7;9;12;25
15,18,0.937421,0.520926,0.8118,0.2480,11;31;45
15,19,0.253313,0.638520,0.7408,0.2364,0;4;22;32;41;43;44
15,20,0.198724,0.887520,0.5464,0.7629,4;26;39;41;43;44
15,21,0.863658,0.217788,0.4328,0.4214,5;6;9;10
